,Id,library,also_in,Name,SMILES,raw_SMILES,inchikey,N_heavy_atoms,Murcko,Murcko_name
86,Y3D-89,York3D,,"(1S,2R)-2-thiophen-3-ylcyclopentane-1-carboxylicacid",O=C([C@@H]1[C@H](C2=CSC=C2)CCC1)O,O=C([C@@H]1[C@H](C2=CSC=C2)CCC1)O,GTNCFHPRVUWUBC-IUCAKERBSA-N,13,c1cc(C2CCCC2)cs1,3-cyclopentylthiophene
87,Y3D-90,York3D,,"(1S,2R)-2-thiophen-3-ylcyclopentane-1-carboxamide",O=C([C@@H]1[C@H](C2=CSC=C2)CCC1)N,O=C([C@@H]1[C@H](C2=CSC=C2)CCC1)N,GQGCCJATUDDTKK-IUCAKERBSA-N,13,c1cc(C2CCCC2)cs1,3-cyclopentylthiophene
88,Y3D-91,York3D,,"methyl(3R,4R)-4-pyridin-3-yloxolane-3-carboxylate",O=C([C@@H]1[C@H](C2=CN=CC=C2)COC1)OC,O=C([C@@H]1[C@H](C2=CN=CC=C2)COC1)OC,LKOGFFGINPIVFS-UWVGGRQHSA-N,15,c1cncc([C@H]2CCOC2)c1,
89,Y3D-92,York3D,,"methyl(3R,4R)-4-(3-methoxyphenyl)oxane-3-carboxylate",COC1=CC([C@H]2[C@@H](C(OC)=O)COCC2)=CC=C1,COC1=CC([C@H]2[C@@H](C(OC)=O)COCC2)=CC=C1,NCVNWGHLUJPPQR-STQMWFEESA-N,18,c1ccc(C2CCOCC2)cc1,4-phenyloxane
90,Y3D-93,York3D,,"(3R,4R)-4-(2-methylphenyl)oxolane-3-carboxylicacid",CC(C=CC=C1)=C1[C@H]2[C@@H](C(O)=O)COC2,CC(C=CC=C1)=C1[C@H]2[C@@H](C(O)=O)COC2,HRNZEMTYRBZUGX-QWRGUYRKSA-N,15,c1ccc([C@H]2CCOC2)cc1,
91,Y3D-94,York3D,,"(3R,4R)-4-(3-methoxyphenyl)oxane-3-carboxylicacid",COC1=CC([C@H]2[C@@H](C(O)=O)COCC2)=CC=C1,COC1=CC([C@H]2[C@@H](C(O)=O)COCC2)=CC=C1,RGWPZWUASAWZRN-RYUDHWBXSA-N,17,c1ccc(C2CCOCC2)cc1,4-phenyloxane
92,Y3D-95,York3D,,"[(3S,4R)-4-(2-fluorophenyl)oxolan-3-yl]methanol",OC[C@@H]1[C@H](C2=CC=CC=C2F)COC1,OC[C@@H]1[C@H](C2=CC=CC=C2F)COC1,NFAVRFQJADUAFA-WCBMZHEXSA-N,14,c1ccc([C@H]2CCOC2)cc1,
93,Y3D-96,York3D,,"[(3R,4R)-4-(2-fluorophenyl)pyrrolidin-3-yl]methanol",OC[C@@H]1[C@H](C2=CC=CC=C2F)CNC1,OC[C@@H]1[C@H](C2=CC=CC=C2F)CNC1,IXXLXWFGKFQIDH-PSASIEDQSA-N,14,c1ccc([C@H]2CCNC2)cc1,(3R)-3-phenylpyrrolidine
94,Y3D-97,York3D,,"(3R,4S)-4-(3-methoxyphenyl)oxan-3-amine",N[C@H]1COCC[C@H]1C2=CC=CC(OC)=C2,N[C@H]1COCC[C@H]1C2=CC=CC(OC)=C2,RNGNQMRREZVUSH-RYUDHWBXSA-N,15,c1ccc(C2CCOCC2)cc1,4-phenyloxane
95,Y3D-98,York3D,,"[(3S,4R)-4-(2-fluorophenyl)oxolan-3-yl]methanamine",NC[C@@H]1[C@H](C2=CC=CC=C2F)COC1,NC[C@@H]1[C@H](C2=CC=CC=C2F)COC1,PZEKGYIBIYCLGC-WCBMZHEXSA-N,14,c1ccc([C@H]2CCOC2)cc1,
96,Y3D-100,York3D,,1-[6-(methoxymethyl)pyridin-2-yl]-2-methyl-2-azabicyclo[3.1.0]hexane,COCC1=NC(C23N(C)CCC2C3)=CC=C1,COCC1=NC(C23N(C)CCC2C3)=CC=C1,YSROUYKCHKRWST-UHFFFAOYSA-N,16,c1ccc(C23CC2CCN3)nc1,
97,Y3D-101,York3D,,1-[1-(2-methoxypyrimidin-5-yl)-2-azabicyclo[3.1.0]hexan-2-yl]ethanone,COC(N=C1)=NC=C1C23N(C(C)=O)CCC2C3,COC(N=C1)=NC=C1C23N(C(C)=O)CCC2C3,SFIYBMYVDKULSK-UHFFFAOYSA-N,17,c1ncc(C23CC2CCN3)cn1,
98,Y3D-102,York3D,,1-[1-(2-methoxypyridin-3-yl)-2-azabicyclo[3.1.0]hexan-2-yl]ethanone,COC1=NC=CC=C1C23N(C(C)=O)CCC2C3,COC1=NC=CC=C1C23N(C(C)=O)CCC2C3,YNUVWAGXFXVAST-UHFFFAOYSA-N,17,c1cncc(C23CC2CCN3)c1,
99,Y3D-103,York3D,,1-[1-[6-(methoxymethyl)pyridin-2-yl]-2-azabicyclo[3.1.0]hexan-2-yl]ethanone,COCC1=NC(C23N(C(C)=O)CCC2C3)=CC=C1,COCC1=NC(C23N(C(C)=O)CCC2C3)=CC=C1,CPUDLYGWTWEWEU-UHFFFAOYSA-N,18,c1ccc(C23CC2CCN3)nc1,
100,Y3D-104,York3D,,1-[1-(5-fluoro-3-methylpyridin-2-yl)-2-azabicyclo[3.1.0]hexan-2-yl]ethanone,CC(C=C(F)C=N1)=C1C23N(C(C)=O)CCC2C3,CC(C=C(F)C=N1)=C1C23N(C(C)=O)CCC2C3,XARGJKMJPPUQMM-UHFFFAOYSA-N,17,c1ccc(C23CC2CCN3)nc1,
101,Y3D-105,York3D,,1-(2-methoxypyridin-3-yl)-2-methylsulfonyl-2-azabicyclo[3.1.0]hexane,COC1=NC=CC=C1C23N(S(C)(=O)=O)CCC2C3,COC1=NC=CC=C1C23N(S(C)(=O)=O)CCC2C3,YODFQKGVCMGFJZ-UHFFFAOYSA-N,18,c1cncc(C23CC2CCN3)c1,
102,Y3D-106,York3D,,1-(5-fluoro-3-methylpyridin-2-yl)-2-methylsulfonyl-2-azabicyclo[3.1.0]hexane,CC(C=C(F)C=N1)=C1C23N(S(C)(=O)=O)CCC2C3,CC(C=C(F)C=N1)=C1C23N(S(C)(=O)=O)CCC2C3,LNRCYPOQUAGWSY-UHFFFAOYSA-N,18,c1ccc(C23CC2CCN3)nc1,
103,Y3D-107,York3D,,1-[1-(pyridine-3-carbonyl)-2-azabicyclo[3.1.0]hexan-2-yl]ethanone,O=C(C1=CN=CC=C1)C23N(C(C)=O)CCC2C3,O=C(C1=CN=CC=C1)C23N(C(C)=O)CCC2C3,YZOQGICUDFSCJG-UHFFFAOYSA-N,17,O=C(c1cccnc1)C12CC1CCN2,
104,Y3D-109,York3D,,1-(2-methoxyphenyl)-2-methylsulfonyl-2-azabicyclo[3.1.0]hexane,CS(N1CCC2C1(C3=CC=CC=C3OC)C2)(=O)=O,CS(N1CCC2C1(C3=CC=CC=C3OC)C2)(=O)=O,BWYYZMGNFLLZOA-UHFFFAOYSA-N,18,c1ccc(C23CC2CCN3)cc1,
105,Y3D-110,York3D,,"3-[[5-(4-methoxyphenyl)-3,4-dihydro-2H-pyrrol-4-yl]methyl]pyridine",COc1ccc(C2=NCCC2Cc3cnccc3)cc1,COc1ccc(C2=NCCC2Cc3cnccc3)cc1,MBQDREPRWPPBEN-UHFFFAOYSA-N,20,c1ccc(C2=NCCC2Cc2cccnc2)cc1,
106,Z444299230,DSiPoised,,4-bromo-N-(2-hydroxypropyl)-2-methylbenzamide,CC(O)CNC(=O)c1ccc(Br)cc1C,CC(O)CNC(=O)c1ccc(Br)cc1C,HQHHYEVBKMLQPP-UHFFFAOYSA-N,15,c1ccccc1,benzene
107,Z1119505742,DSiPoised,,"methyl N-[5-(cyclopentylmethyl)-1,3,4-thiadiazol-2-yl]carbamate",COC(=O)Nc1nnc(CC2CCCC2)s1,COC(=O)Nc1nnc(CC2CCCC2)s1,HOILMJCAEGXJHH-UHFFFAOYSA-N,16,c1nnc(CC2CCCC2)s1,"2-(cyclopentylmethyl)-1,3,4-thiadiazole"
108,Z220816104,DSiPoised,,1-acetylpiperidine-3-carboxamide,CC(=O)N1CCCC(C1)C(=O)N,CC(=O)N1CCCC(C1)C(=O)N,MIFWTSLDLPGOCM-UHFFFAOYSA-N,12,C1CCNCC1,Piperidine
109,Z117233350,DSiPoised,,"3-ethyl-5-methyl-N-(5-methyl-1,2-oxazol-3-yl)-1,2-oxazole-4-carboxamide",CCc1noc(C)c1C(=O)Nc2cc(C)on2,CCc1noc(C)c1C(=O)Nc2cc(C)on2,OZMHRDLCZDDXRS-UHFFFAOYSA-N,17,O=C(Nc1ccon1)c1cnoc1,
110,Z2805877175,DSiPoised,,5-[(dimethylamino)methyl]furan-2-carboxylic acid hydrochloride,CN(C)Cc1ccc(o1)C(=O)O,Cl.CN(C)Cc1ccc(o1)C(=O)O,LLPIDIFMBNAYOD-UHFFFAOYSA-N,12,c1ccoc1,furan
111,Z31244728,DSiPoised,,N-cycloheptylpyrimidin-2-amine,C1CCCC(CC1)Nc2ncccn2,C1CCCC(CC1)Nc2ncccn2,DYFJUGGWBNHTMD-UHFFFAOYSA-N,14,c1cnc(NC2CCCCCC2)nc1,N-cycloheptylpyrimidin-2-amine
112,Z32399802,DSiPoised,,1-acetylpiperidine-4-carboxamide,CC(=O)N1CCC(CC1)C(=O)N,CC(=O)N1CCC(CC1)C(=O)N,NWZYRRPOEASODK-UHFFFAOYSA-N,12,C1CCNCC1,Piperidine
113,Z239095910,DSiPoised,,"2-(1,4-diazepan-1-yl)-N-(propan-2-yl)acetamide",CC(C)NC(=O)CN1CCCNCC1,CC(C)NC(=O)CN1CCCNCC1,WCQJHHOKHWCKAO-UHFFFAOYSA-N,14,C1CNCCNC1,"1,4-diazepane"
114,Z56963343,DSiPoised,,[(3-chlorophenyl)methyl](methyl)amine,CNCc1cccc(Cl)c1,CNCc1cccc(Cl)c1,ZPNLAQVYPIAHTO-UHFFFAOYSA-N,10,c1ccccc1,benzene
115,Z293079056,DSiPoised,,ethyl furan-3-carboxylate,CCOC(=O)c1ccoc1,CCOC(=O)c1ccoc1,LOFDXZJSDVCYAS-UHFFFAOYSA-N,10,c1ccoc1,furan
116,Z905434478,DSiPoised,,1-[(thiophen-3-yl)methyl]piperidin-4-ol,OC1CCN(Cc2ccsc2)CC1,OC1CCN(Cc2ccsc2)CC1,JQJVNJKLFUBEBG-UHFFFAOYSA-N,13,c1cc(CN2CCCCC2)cs1,1-(thiophen-3-ylmethyl)piperidine
117,Z1328078283,DSiPoised,,"N-(cyclopropylmethyl)-2,2,3,3-tetramethylazetidine-1-carboxamide",CC1(C)CN(C(=O)NCC2CC2)C1(C)C,CC1(C)CN(C(=O)NCC2CC2)C1(C)C,SMWGIHJAGGUFFL-UHFFFAOYSA-N,15,O=C(NCC1CC1)N1CCC1,N-(cyclopropylmethyl)azetidine-1-carboxamide
118,Z1198316457,DSiPoised,,"4,4-difluorocyclohexane-1-carboxamide",NC(=O)C1CCC(F)(F)CC1,NC(=O)C1CCC(F)(F)CC1,JKPXYSGFTYLPTJ-UHFFFAOYSA-N,11,C1CCCCC1,Cyclohexane
119,Z1250129088,DSiPoised,,N-(3-hydroxy-4-methylphenyl)furan-2-carboxamide,Cc1ccc(NC(=O)c2ccco2)cc1O,Cc1ccc(NC(=O)c2ccco2)cc1O,DIPYUCDKLWIPQH-UHFFFAOYSA-N,16,O=C(Nc1ccccc1)c1ccco1,N-phenylfuran-2-carboxamide
120,Z332382842,DSiPoised,,1-[4-(morpholin-4-yl)phenyl]ethan-1-amine,CC(N)c1ccc(cc1)N2CCOCC2,CC(N)c1ccc(cc1)N2CCOCC2,NQOHGGYEBXCWJV-UHFFFAOYSA-N,15,c1ccc(N2CCOCC2)cc1,4-Phenylmorpholine
121,Z1162778919,DSiPoised,,"1-[(5-ethyl-1,2,4-oxadiazol-3-yl)methyl]-1,2-dihydropyridin-2-one",CCc1nc(Cn2ccccc2=O)no1,CCc1nc(Cn2ccccc2=O)no1,LLAHWSDSLKVDNQ-UHFFFAOYSA-N,15,O=c1ccccn1Cc1ncon1,"1-(1,2,4-oxadiazol-3-ylmethyl)pyridin-2-one"
122,Z3074074344,DSiPoised,,"4-(piperazin-1-yl)-1lambda6-thiane-1,1-dione dihydrochloride",O=S1(=O)CCC(CC1)N2CCNCC2,Cl.Cl.O=S1(=O)CCC(CC1)N2CCNCC2,RGFXOCLTTSWPRW-UHFFFAOYSA-N,14,O=S1(=O)CCC(N2CCNCC2)CC1,
123,Z30857828,DSiPoised,,N-[2-(4-sulfamoylphenyl)ethyl]acetamide,CC(=O)NCCc1ccc(cc1)S(=O)(=O)N,CC(=O)NCCc1ccc(cc1)S(=O)(=O)N,IIMGUEXQORZTID-UHFFFAOYSA-N,16,c1ccccc1,benzene
124,Z334882282,DSiPoised,,N-(propan-2-yl)pyridin-3-amine,CC(C)Nc1cccnc1,CC(C)Nc1cccnc1,KJSHRGNATIWUSZ-UHFFFAOYSA-N,10,c1ccncc1,Pyridine
125,Z111507846,DSiPoised,,1-cyclohexyl-3-[2-(pyridin-4-yl)ethyl]urea,O=C(NCCc1ccncc1)NC2CCCCC2,O=C(NCCc1ccncc1)NC2CCCCC2,XUPGANVQJLTRNJ-UHFFFAOYSA-N,18,O=C(NCCc1ccncc1)NC1CCCCC1,1-cyclohexyl-3-(2-pyridin-4-ylethyl)urea
126,Z57478994,DSiPoised,Euopen,"5-(methoxymethyl)-1,3,4-thiadiazol-2-amine",COCc1nnc(N)s1,COCc1nnc(N)s1,ZLDOCTTXAVVDHG-UHFFFAOYSA-N,9,c1nncs1,"1,3,4-Thiadiazole"
127,Z31735562,DSiPoised,Euopen,N-(3-acetamidophenyl)-2-methoxyacetamide,COCC(=O)Nc1cccc(NC(=O)C)c1,COCC(=O)Nc1cccc(NC(=O)C)c1,ZDALGCTWWSVNDR-UHFFFAOYSA-N,16,c1ccccc1,benzene
128,Z1165350851,DSiPoised,,"4-(2-hydroxyethyl)-5-methyl-2,3-dihydro-1H-pyrazol-3-one",Cc1[nH][nH]c(=O)c1CCO,Cc1[nH][nH]c(=O)c1CCO,DJBJHPDVWKRAJB-UHFFFAOYSA-N,10,O=c1cc[nH][nH]1,"1,2-dihydropyrazol-3-one"
129,Z53825479,DSiPoised,,N-cyclopentylmethanesulfonamide,CS(=O)(=O)NC1CCCC1,CS(=O)(=O)NC1CCCC1,IJXUJLYIQLLJEP-UHFFFAOYSA-N,10,C1CCCC1,Cyclopentane
130,Z104584152,DSiPoised,,"N,N-dimethyl-2-(phenylamino)acetamide",CN(C)C(=O)CNc1ccccc1,CN(C)C(=O)CNc1ccccc1,MLCBUWNEWJFXJX-UHFFFAOYSA-N,13,c1ccccc1,benzene
131,Z274555794,DSiPoised,,N-(3-acetylphenyl)morpholine-4-carboxamide,CC(=O)c1cccc(NC(=O)N2CCOCC2)c1,CC(=O)c1cccc(NC(=O)N2CCOCC2)c1,GFGGXIIHWJXKMZ-UHFFFAOYSA-N,18,O=C(Nc1ccccc1)N1CCOCC1,N-phenylmorpholine-4-carboxamide
132,Z2120167298,DSiPoised,,N-ethyl-2-fluoro-4-methanesulfonylaniline,CCNc1ccc(cc1F)S(=O)(=O)C,CCNc1ccc(cc1F)S(=O)(=O)C,UTXGKZQFKXUXRX-UHFFFAOYSA-N,14,c1ccccc1,benzene
133,Z1581680287,DSiPoised,,methyl N-(5-methyl-1-phenyl-1H-pyrazol-3-yl)carbamate,COC(=O)Nc1cc(C)n(n1)c2ccccc2,COC(=O)Nc1cc(C)n(n1)c2ccccc2,IAIJDORQFIWZAY-UHFFFAOYSA-N,17,c1ccc(-n2cccn2)cc1,1-Phenylpyrazole
134,Z275151340,DSiPoised,,4-chloro-N-cyclopentyl-1-methyl-1H-pyrazole-3-carboxamide,Cn1cc(Cl)c(n1)C(=O)NC2CCCC2,Cn1cc(Cl)c(n1)C(=O)NC2CCCC2,AEWMHZKRUKXXFH-UHFFFAOYSA-N,15,O=C(NC1CCCC1)c1cc[nH]n1,
135,Z509756472,DSiPoised,,N-[(4-cyanophenyl)methyl]morpholine-4-carboxamide,O=C(NCc1ccc(C#N)cc1)N2CCOCC2,O=C(NCc1ccc(C#N)cc1)N2CCOCC2,ZXWAHHRBFVCEAR-UHFFFAOYSA-N,18,O=C(NCc1ccccc1)N1CCOCC1,N-(phenylmethyl)morpholine-4-carboxamide
136,Z2272040604,DSiPoised,,"rac-5-fluoro-1-[(2R,5R)-5-methyloxolane-2-carbonyl]-1,2,3,6-tetrahydropyridine",C[C@@H]1CC[C@@H](O1)C(=O)N2CCC=C(F)C2,C[C@@H]1CC[C@@H](O1)C(=O)N2CCC=C(F)C2,DDHXTNJYXZGSSF-PSASIEDQSA-N,15,O=C([C@H]1CCCO1)N1CC=CCC1,
137,Z439694282,DSiPoised,,N-[(morpholin-2-yl)methyl]acetamide,CC(=O)NCC1CNCCO1,CC(=O)NCC1CNCCO1,UGPSGKBXOZVVCV-UHFFFAOYSA-N,11,C1COCCN1,Morpholine
138,Z431546706,DSiPoised,Euopen,N-[(2-fluorophenyl)methyl]-1H-pyrazol-4-amine,Fc1ccccc1CNc2cn[nH]c2,Fc1ccccc1CNc2cn[nH]c2,PDSIYANAENEXNZ-UHFFFAOYSA-N,14,c1ccc(CNc2cn[nH]c2)cc1,N-(phenylmethyl)-1H-pyrazol-4-amine
139,Z32367954,DSiPoised,,"N-cyclopropyl-1,3-dioxaindane-5-carboxamide",O=C(NC1CC1)c2ccc3OCOc3c2,O=C(NC1CC1)c2ccc3OCOc3c2,OUGQMSXIPFSZBI-UHFFFAOYSA-N,15,O=C(NC1CC1)c1ccc2c(c1)OCO2,"N-cyclopropyl-1,3-benzodioxole-5-carboxamide"
140,Z57190020,DSiPoised,,methyl N-{4-[(pyridin-4-yl)methyl]phenyl}carbamate,COC(=O)Nc1ccc(Cc2ccncc2)cc1,COC(=O)Nc1ccc(Cc2ccncc2)cc1,ZWUBZIQOXMHHOZ-UHFFFAOYSA-N,18,c1ccc(Cc2ccncc2)cc1,4-(phenylmethyl)pyridine
141,Z56781951,DSiPoised,,1-tert-butylazetidin-3-ol,CC(C)(C)N1CC(O)C1,CC(C)(C)N1CC(O)C1,SSQMTFZAUDZFTK-UHFFFAOYSA-N,9,C1CNC1,azetidine
142,Z54846870,DSiPoised,,methyl 1-(carbamoylmethyl)piperidine-4-carboxylate,COC(=O)C1CCN(CC(=O)N)CC1,COC(=O)C1CCN(CC(=O)N)CC1,XPQDBQJKBUSNPT-UHFFFAOYSA-N,14,C1CCNCC1,Piperidine
143,Z1230032143,DSiPoised,,"ethyl 4-methyl-2-(N-methylacetamido)-1,3-thiazole-5-carboxylate",CCOC(=O)c1sc(nc1C)N(C)C(=O)C,CCOC(=O)c1sc(nc1C)N(C)C(=O)C,QUYPYEYQAFHKSV-UHFFFAOYSA-N,16,c1cscn1,"1,3-thiazole"
144,Z728882494,DSiPoised,,N-[2-(4-hydroxyphenyl)ethyl]pyridine-2-carboxamide,Oc1ccc(CCNC(=O)c2ccccn2)cc1,Oc1ccc(CCNC(=O)c2ccccn2)cc1,YXENGKAXLJYJOP-UHFFFAOYSA-N,18,O=C(NCCc1ccccc1)c1ccccn1,N-(2-phenylethyl)pyridine-2-carboxamide
145,Z57328997,DSiPoised,,N-[(4-fluorophenyl)methyl]-4-methoxyaniline,COc1ccc(NCc2ccc(F)cc2)cc1,COc1ccc(NCc2ccc(F)cc2)cc1,QHNUQKUZGHGTCA-UHFFFAOYSA-N,17,c1ccc(CNc2ccccc2)cc1,N-(phenylmethyl)aniline
146,Z316901672,DSiPoised,,2-[4-(3-chlorophenyl)piperazin-1-yl]ethan-1-amine,NCCN1CCN(CC1)c2cccc(Cl)c2,NCCN1CCN(CC1)c2cccc(Cl)c2,WIHFHFPHWYBZNU-UHFFFAOYSA-N,16,c1ccc(N2CCNCC2)cc1,1-phenylpiperazine
147,Z79432418,DSiPoised,,"2-(2-oxopyrrolidin-1-yl)-N-(1,3-thiazol-2-yl)acetamide",O=C(CN1CCCC1=O)Nc2nccs2,O=C(CN1CCCC1=O)Nc2nccs2,JHZYBLIEJWESOZ-UHFFFAOYSA-N,15,O=C(CN1CCCC1=O)Nc1nccs1,
148,Z802821712,DSiPoised,,N-ethyl-6-methylpyridazin-3-amine,CCNc1ccc(C)nn1,CCNc1ccc(C)nn1,RNOJUWVVUNEZSV-UHFFFAOYSA-N,10,c1ccnnc1,pyridazine
149,Z3015133857,DSiPoised,,1-[1-(4-fluorophenyl)cyclobutanecarbonyl]-N-methylpiperidin-4-amine; trifluoroacetic acid,CNC1CCN(CC1)C(=O)C2(CCC2)c3ccc(F)cc3,CNC1CCN(CC1)C(=O)C2(CCC2)c3ccc(F)cc3.OC(=O)C(F)(F)F,UDZIRMDYLQJKET-UHFFFAOYSA-N,21,O=C(N1CCCCC1)C1(c2ccccc2)CCC1,
150,Z53860899,DSiPoised,,"N-[(1,3-dioxaindan-5-yl)methyl]ethane-1-sulfonamide",CCS(=O)(=O)NCc1ccc2OCOc2c1,CCS(=O)(=O)NCc1ccc2OCOc2c1,UKPLBUIFSDRLEZ-UHFFFAOYSA-N,16,c1ccc2c(c1)OCO2,"1,3-Benzodioxole"
151,Z86416893,DSiPoised,,"4-(propan-2-yl)-N-(1,3,4-thiadiazol-2-yl)benzamide",CC(C)c1ccc(cc1)C(=O)Nc2nncs2,CC(C)c1ccc(cc1)C(=O)Nc2nncs2,KDTIUDNOXAQCSP-UHFFFAOYSA-N,17,O=C(Nc1nncs1)c1ccccc1,"N-(1,3,4-Thiadiazol-2-yl)benzamide"
152,Z31432009,DSiPoised,,N-[1-(azepan-1-yl)-1-oxopropan-2-yl]acetamide,CC(NC(=O)C)C(=O)N1CCCCCC1,CC(NC(=O)C)C(=O)N1CCCCCC1,PYXOYQSWQBTEEV-UHFFFAOYSA-N,15,C1CCCNCC1,azepane
153,Z57101343,DSiPoised,,"N-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",Cc1ccc(Nc2ncnc3[nH]ncc23)cc1,Cc1ccc(Nc2ncnc3[nH]ncc23)cc1,TZIUGCYEFCFJRQ-UHFFFAOYSA-N,17,c1ccc(Nc2ncnc3[nH]ncc23)cc1,"N-phenyl-1H-pyrazolo[4,3-e]pyrimidin-4-amine"
154,Z1142598660,DSiPoised,,4-(3-bromopyridin-2-yl)-3-methylpiperazin-2-one,CC1N(CCNC1=O)c2ncccc2Br,CC1N(CCNC1=O)c2ncccc2Br,JLQXKRAACMTONB-UHFFFAOYSA-N,15,O=C1CN(c2ccccn2)CCN1,4-pyridin-2-ylpiperazin-2-one
155,Z90713255,DSiPoised,,"2-(4-methylphenyl)-N-(1,3-thiazol-2-yl)acetamide",Cc1ccc(CC(=O)Nc2nccs2)cc1,Cc1ccc(CC(=O)Nc2nccs2)cc1,SGIWWPPUHFDHFH-UHFFFAOYSA-N,16,O=C(Cc1ccccc1)Nc1nccs1,"2-phenyl-N-(1,3-thiazol-2-yl)acetamide"
156,Z52214433,DSiPoised,,2-(2-methylphenyl)acetamide,Cc1ccccc1CC(=O)N,Cc1ccccc1CC(=O)N,AZWFNQKHHGQCET-UHFFFAOYSA-N,11,c1ccccc1,benzene
157,Z32327641,DSiPoised,,1-cyclopropanecarbonyl-4-(furan-2-carbonyl)piperazine,O=C(C1CC1)N2CCN(CC2)C(=O)c3ccco3,O=C(C1CC1)N2CCN(CC2)C(=O)c3ccco3,SMBREKYBPARCFW-UHFFFAOYSA-N,18,O=C(c1ccco1)N1CCN(C(=O)C2CC2)CC1,cyclopropyl-[4-(furan-2-carbonyl)piperazin-1-yl]methanone
158,Z1272684692,DSiPoised,,"4-(methylamino)-1lambda6-thiane-1,1-dione hydrochloride",CNC1CCS(=O)(=O)CC1,Cl.CNC1CCS(=O)(=O)CC1,GZCQKWYJTWFNEX-UHFFFAOYSA-N,10,O=S1(=O)CCCCC1,"thiane 1,1-dioxide"
159,Z1209494589,DSiPoised,,1-[4-(1-methoxypropan-2-yl)piperazin-1-yl]ethan-1-one,COCC(C)N1CCN(CC1)C(=O)C,COCC(C)N1CCN(CC1)C(=O)C,QAUFHQBSQSTZKR-UHFFFAOYSA-N,14,C1CNCCN1,Piperazine
160,Z1397964787,DSiPoised,,2-cyclopropyl-1H-imidazole-4-carboxamide,NC(=O)c1c[nH]c(n1)C2CC2,NC(=O)c1c[nH]c(n1)C2CC2,ZIJDZTAYMWKMQH-UHFFFAOYSA-N,11,c1c[nH]c(C2CC2)n1,2-cyclopropyl-1H-imidazole
161,Z803064328,DSiPoised,,"1-{5-[(dimethylamino)methyl]-1,2,4-oxadiazol-3-yl}cyclopentan-1-amine dihydrochloride",CN(C)Cc1nc(no1)C2(N)CCCC2,Cl.Cl.CN(C)Cc1nc(no1)C2(N)CCCC2,HCGRNRVEULOOGF-UHFFFAOYSA-N,15,c1nc(C2CCCC2)no1,"3-cyclopentyl-1,2,4-oxadiazole"
162,Z1171217431,DSiPoised,,1-acetylazetidine-3-carboxylic acid,CC(=O)N1CC(C1)C(=O)O,CC(=O)N1CC(C1)C(=O)O,YFWJZEMJJMOQAC-UHFFFAOYSA-N,10,C1CNC1,azetidine
163,Z359331368,DSiPoised,,methyl 3-amino-4-sulfamoylbenzoate,COC(=O)c1ccc(c(N)c1)S(=O)(=O)N,COC(=O)c1ccc(c(N)c1)S(=O)(=O)N,WWCNAJOPYMOOMQ-UHFFFAOYSA-N,15,c1ccccc1,benzene
164,Z1270393711,DSiPoised,Euopen,"5-(methoxymethyl)-1,2-oxazole-3-carboxamide",COCc1cc(no1)C(=O)N,COCc1cc(no1)C(=O)N,XJISISZPFKFZEU-UHFFFAOYSA-N,11,c1cnoc1,"1,2-oxazole"
165,Z57040482,DSiPoised,,N-(2-hydroxyphenyl)acetamide,CC(=O)Nc1ccccc1O,CC(=O)Nc1ccccc1O,ADVGKWPZRIDURE-UHFFFAOYSA-N,11,c1ccccc1,benzene
166,Z57080305,DSiPoised,,"N-{5-[(3-methylphenyl)methyl]-1,3-thiazol-2-yl}acetamide",CC(=O)Nc1ncc(Cc2cccc(C)c2)s1,CC(=O)Nc1ncc(Cc2cccc(C)c2)s1,LAVFPFOJUNCKMN-UHFFFAOYSA-N,17,c1ccc(Cc2cncs2)cc1,"5-(phenylmethyl)-1,3-thiazole"
167,Z1206890404,DSiPoised,,3-(methylamino)-1-phenylpiperidin-2-one,CNC1CCCN(C1=O)c2ccccc2,CNC1CCCN(C1=O)c2ccccc2,PVGKKAFLCYRCCI-UHFFFAOYSA-N,15,O=C1CCCCN1c1ccccc1,1-phenylpiperidin-2-one
168,Z1020729274,DSiPoised,,"3-amino-N,N-dimethylcyclohexane-1-carboxamide",CN(C)C(=O)C1CCCC(N)C1,CN(C)C(=O)C1CCCC(N)C1,QCXYZVDUCFHTTO-UHFFFAOYSA-N,12,C1CCCCC1,Cyclohexane
169,Z1230013388,DSiPoised,,1-(oxan-4-yl)-1H-pyrazole-5-carboxylic acid,OC(=O)c1ccnn1C2CCOCC2,OC(=O)c1ccnn1C2CCOCC2,CXJSIUBTTAXWQT-UHFFFAOYSA-N,14,c1cnn(C2CCOCC2)c1,1-(oxan-4-yl)pyrazole
170,Z26823525,DSiPoised,,"N-(5-ethyl-1,3,4-thiadiazol-2-yl)oxolane-2-carboxamide",CCc1nnc(NC(=O)C2CCCO2)s1,CCc1nnc(NC(=O)C2CCCO2)s1,KKBVPDRSYCAPEU-UHFFFAOYSA-N,15,O=C(Nc1nncs1)C1CCCO1,"N-(1,3,4-thiadiazol-2-yl)oxolane-2-carboxamide"
171,Z183352334,DSiPoised,,N-[(oxolan-2-yl)methyl]morpholine-4-carboxamide,O=C(NCC1CCCO1)N2CCOCC2,O=C(NCC1CCCO1)N2CCOCC2,ATXCVEYWESPIDM-UHFFFAOYSA-N,15,O=C(NCC1CCCO1)N1CCOCC1,N-(oxolan-2-ylmethyl)morpholine-4-carboxamide
